"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 19, 2012","5,413.78","5,478.76","5,488.10","5,413.78","123.05M","-1.18%"
"Nov 20, 2012","5,409.89","5,412.10","5,412.10","5,297.34","96.82M","-0.07%"
"Nov 21, 2012","5,482.13","5,413.32","5,527.61","5,411.40","74.92M","1.34%"
"Nov 22, 2012","5,439.29","5,482.31","5,484.20","5,437.58","58.18M","-0.78%"
"Nov 25, 2012","4,917.73","5,129.14","5,129.14","4,917.53","102.75M","-9.59%"
"Nov 26, 2012","5,047.17","4,766.30","5,047.53","4,712.18","123.62M","2.63%"
"Nov 27, 2012","5,048.17","5,039.75","5,048.17","4,990.51","62.18M","0.02%"
"Nov 28, 2012","4,815.43","5,045.96","5,045.96","4,814.16","118.36M","-4.61%"
"Nov 29, 2012","4,807.67","4,813.93","4,813.93","4,683.46","86.47M","-0.16%"
"Dec 02, 2012","4,894.64","4,809.96","4,944.47","4,809.96","68.33M","1.81%"
"Dec 03, 2012","4,824.56","4,890.39","4,890.39","4,801.95","55.68M","-1.43%"
"Dec 04, 2012","4,991.59","4,824.50","4,991.59","4,824.50","110.49M","3.46%"
"Dec 05, 2012","5,072.16","4,992.74","5,079.62","4,984.65","62.07M","1.61%"
"Dec 06, 2012","4,838.51","4,946.31","4,946.31","4,819.11","86.51M","-4.61%"
"Dec 09, 2012","5,052.20","4,851.96","5,085.18","4,851.96","59.01M","4.42%"
"Dec 10, 2012","4,976.22","5,049.49","5,049.49","4,957.64","45.14M","-1.50%"
"Dec 11, 2012","5,016.64","4,977.29","5,031.15","4,975.25","32.00M","0.81%"
"Dec 12, 2012","5,158.38","5,019.35","5,158.38","5,019.35","137.91M","2.83%"
"Dec 13, 2012","5,162.94","5,131.92","5,162.94","5,122.82","100.30M","0.09%"
"Dec 16, 2012","5,303.62","5,140.35","5,303.62","5,140.35","114.86M","2.72%"
"Dec 17, 2012","5,288.49","5,304.72","5,311.62","5,288.49","97.43M","-0.29%"
"Dec 18, 2012","5,320.95","5,286.50","5,320.95","5,264.42","116.13M","0.61%"
"Dec 19, 2012","5,419.81","5,325.95","5,419.82","5,325.95","152.51M","1.86%"
"Dec 20, 2012","5,443.00","5,416.27","5,443.00","5,384.62","141.93M","0.43%"
"Dec 23, 2012","5,362.16","5,455.11","5,505.21","5,362.16","116.56M","-1.49%"
"Dec 24, 2012","5,372.66","5,361.86","5,374.11","5,298.53","71.45M","0.20%"
"Dec 25, 2012","5,318.85","5,346.32","5,346.32","5,304.96","93.06M","-1.00%"
"Dec 26, 2012","5,300.60","5,317.47","5,319.30","5,261.66","73.52M","-0.34%"
"Dec 27, 2012","5,417.59","5,305.19","5,417.61","5,305.19","101.54M","2.21%"
"Dec 30, 2012","5,442.37","5,433.91","5,455.03","5,430.46","82.84M","0.46%"
"Dec 31, 2012","5,462.42","5,450.63","5,462.42","5,434.58","113.77M","0.37%"
"Jan 02, 2013","5,634.55","5,485.91","5,634.55","5,485.91","165.61M","3.15%"
"Jan 03, 2013","5,734.39","5,634.55","5,734.88","5,634.55","129.38M","1.77%"
"Jan 06, 2013","5,733.97","5,738.11","5,748.33","5,733.97","92.44M","-0.01%"
"Jan 08, 2013","5,804.24","5,734.82","5,804.28","5,734.82","148.82M","1.23%"
"Jan 09, 2013","5,866.91","5,807.32","5,884.45","5,807.32","109.94M","1.08%"
"Jan 10, 2013","5,754.51","5,867.92","5,867.92","5,754.51","90.89M","-1.92%"
"Jan 13, 2013","5,701.49","5,752.55","5,754.16","5,701.12","77.59M","-0.92%"
"Jan 14, 2013","5,738.96","5,702.85","5,752.60","5,702.22","65.39M","0.66%"
"Jan 15, 2013","5,657.08","5,732.72","5,732.72","5,657.03","85.21M","-1.43%"
"Jan 16, 2013","5,690.67","5,656.58","5,690.67","5,651.85","58.40M","0.59%"
"Jan 17, 2013","5,661.25","5,690.20","5,711.45","5,659.91","72.28M","-0.52%"
"Jan 20, 2013","5,684.50","5,704.86","5,735.12","5,684.50","83.88M","0.41%"
"Jan 21, 2013","5,640.75","5,683.77","5,683.77","5,629.60","80.97M","-0.77%"
"Jan 22, 2013","5,680.39","5,640.40","5,680.73","5,631.33","75.89M","0.70%"
"Jan 23, 2013","5,689.23","5,681.56","5,689.23","5,651.78","78.15M","0.16%"
"Jan 27, 2013","5,688.05","5,636.98","5,688.05","5,584.08","69.17M","-0.02%"
"Jan 28, 2013","5,608.02","5,690.53","5,702.03","5,608.02","63.16M","-1.41%"
"Jan 29, 2013","5,495.30","5,607.42","5,608.06","5,489.45","89.91M","-2.01%"
"Jan 30, 2013","5,576.01","5,496.44","5,581.61","5,496.44","45.80M","1.47%"
"Jan 31, 2013","5,606.49","5,577.41","5,606.49","5,557.76","101.15M","0.55%"
"Feb 03, 2013","5,693.73","5,609.11","5,693.73","5,609.11","101.68M","1.56%"
"Feb 04, 2013","5,748.82","5,695.09","5,750.55","5,695.09","179.68M","0.97%"
"Feb 05, 2013","5,795.57","5,752.57","5,804.40","5,752.57","127.71M","0.81%"
"Feb 06, 2013","5,690.93","5,792.85","5,792.85","5,690.88","214.45M","-1.81%"
"Feb 07, 2013","5,702.93","5,693.35","5,712.36","5,667.90","65.90M","0.21%"
"Feb 10, 2013","5,713.45","5,705.48","5,744.80","5,703.21","94.82M","0.18%"
"Feb 11, 2013","5,694.31","5,714.05","5,714.05","5,673.57","61.23M","-0.34%"
"Feb 12, 2013","5,755.77","5,698.09","5,756.03","5,698.09","179.39M","1.08%"
"Feb 13, 2013","5,732.14","5,758.42","5,762.61","5,728.20","92.42M","-0.41%"
"Feb 14, 2013","5,715.87","5,731.51","5,733.77","5,706.93","55.37M","-0.28%"
"Feb 17, 2013","5,695.62","5,715.82","5,719.00","5,695.62","55.57M","-0.35%"
"Feb 18, 2013","5,690.78","5,695.48","5,727.89","5,690.78","77.92M","-0.08%"
"Feb 19, 2013","5,623.09","5,689.97","5,689.97","5,622.93","100.80M","-1.19%"
"Feb 20, 2013","5,609.32","5,621.62","5,627.94","5,603.63","59.78M","-0.24%"
"Feb 21, 2013","5,626.92","5,608.25","5,627.41","5,597.97","51.91M","0.31%"
"Feb 24, 2013","5,579.82","5,627.36","5,628.89","5,579.71","56.37M","-0.84%"
"Feb 25, 2013","5,548.21","5,573.10","5,576.05","5,539.26","55.78M","-0.57%"
"Feb 26, 2013","5,546.42","5,549.90","5,574.31","5,539.84","45.77M","-0.03%"
"Feb 27, 2013","5,515.68","5,546.32","5,559.64","5,515.68","62.29M","-0.55%"
"Feb 28, 2013","5,489.46","5,514.87","5,514.90","5,489.46","70.07M","-0.48%"
"Mar 03, 2013","5,501.43","5,505.31","5,510.87","5,478.12","81.64M","0.22%"
"Mar 04, 2013","5,375.12","5,504.20","5,504.20","5,375.12","191.03M","-2.30%"
"Mar 05, 2013","5,241.20","5,372.20","5,372.20","5,237.78","76.73M","-2.49%"
"Mar 06, 2013","5,263.13","5,243.47","5,279.65","5,243.47","84.71M","0.42%"
"Mar 07, 2013","5,365.62","5,263.01","5,373.57","5,263.01","82.80M","1.95%"
"Mar 10, 2013","5,394.98","5,367.74","5,402.93","5,355.36","76.20M","0.55%"
"Mar 11, 2013","5,403.37","5,396.98","5,412.78","5,396.98","60.80M","0.16%"
"Mar 12, 2013","5,404.91","5,402.59","5,428.82","5,397.12","73.99M","0.03%"
"Mar 13, 2013","5,317.63","5,406.41","5,406.41","5,317.63","94.69M","-1.61%"
"Mar 14, 2013","5,207.21","5,318.24","5,318.80","5,207.12","79.08M","-2.08%"
"Mar 17, 2013","5,209.18","5,211.43","5,232.70","5,207.90","43.56M","0.04%"
"Mar 18, 2013","5,197.07","5,186.09","5,197.10","5,127.12","75.06M","-0.23%"
"Mar 19, 2013","5,242.55","5,198.66","5,289.76","5,198.66","83.46M","0.88%"
"Mar 20, 2013","5,161.52","5,241.86","5,241.86","5,161.11","51.08M","-1.55%"
"Mar 21, 2013","5,224.42","5,167.41","5,225.58","5,167.41","59.70M","1.22%"
"Mar 24, 2013","5,255.75","5,226.69","5,257.62","5,219.05","54.65M","0.60%"
"Mar 25, 2013","5,231.17","5,261.70","5,270.05","5,231.17","55.55M","-0.47%"
"Mar 26, 2013","5,129.09","5,229.04","5,229.04","5,128.63","64.46M","-1.95%"
"Mar 27, 2013","5,163.66","5,136.26","5,165.94","5,124.08","67.54M","0.67%"
"Mar 28, 2013","5,183.20","5,163.47","5,205.08","5,161.92","70.07M","0.38%"
"Mar 31, 2013","5,098.82","5,182.72","5,184.91","5,098.82","69.06M","-1.63%"
"Apr 01, 2013","5,057.04","5,098.70","5,102.49","5,049.79","90.64M","-0.82%"
"Apr 02, 2013","5,037.44","5,073.01","5,076.54","5,037.44","109.08M","-0.39%"
"Apr 03, 2013","4,926.22","5,043.01","5,044.73","4,925.61","94.40M","-2.21%"
"Apr 04, 2013","4,985.05","4,926.42","4,985.08","4,905.31","97.62M","1.19%"
"Apr 07, 2013","5,032.72","4,997.03","5,033.08","4,996.40","50.14M","0.96%"
"Apr 08, 2013","5,112.76","5,029.46","5,112.88","5,027.00","86.83M","1.59%"
"Apr 09, 2013","5,157.15","5,119.18","5,184.41","5,119.18","78.72M","0.87%"
"Apr 10, 2013","5,152.93","5,156.81","5,156.81","5,128.10","89.65M","-0.08%"
"Apr 11, 2013","5,231.47","5,170.44","5,231.70","5,170.44","101.95M","1.52%"
"Apr 14, 2013","5,300.28","5,232.12","5,300.40","5,230.48","83.56M","1.32%"
"Apr 15, 2013","5,275.04","5,303.89","5,306.42","5,267.26","76.03M","-0.48%"
"Apr 16, 2013","5,295.11","5,289.27","5,301.25","5,287.08","80.86M","0.38%"
"Apr 17, 2013","5,259.07","5,292.79","5,293.21","5,256.78","51.24M","-0.68%"
"Apr 18, 2013","5,268.43","5,260.92","5,269.40","5,247.07","56.55M","0.18%"
"Apr 21, 2013","5,253.69","5,270.63","5,291.59","5,253.69","59.07M","-0.28%"
"Apr 22, 2013","5,215.49","5,255.26","5,255.26","5,208.38","69.92M","-0.73%"
"Apr 23, 2013","5,236.80","5,215.14","5,255.39","5,213.03","46.74M","0.41%"
"Apr 24, 2013","5,225.24","5,236.80","5,236.81","5,210.35","60.33M","-0.22%"
"Apr 28, 2013","5,231.66","5,232.15","5,258.60","5,230.36","39.64M","0.12%"
"Apr 29, 2013","5,198.91","5,232.56","5,232.56","5,198.86","31.43M","-0.63%"
"Apr 30, 2013","5,196.48","5,199.67","5,217.36","5,192.57","42.09M","-0.05%"
"May 02, 2013","5,276.62","5,222.96","5,276.62","5,217.40","42.39M","1.54%"
"May 07, 2013","5,372.48","5,266.66","5,372.54","5,266.66","64.65M","1.82%"
"May 08, 2013","5,403.93","5,372.13","5,413.39","5,372.13","51.86M","0.59%"
"May 09, 2013","5,404.29","5,405.33","5,411.55","5,400.59","41.11M","0.01%"
"May 12, 2013","5,446.68","5,400.52","5,447.86","5,400.52","49.12M","0.78%"
"May 13, 2013","5,417.47","5,446.68","5,460.57","5,417.10","48.22M","-0.54%"
"May 14, 2013","5,400.76","5,419.99","5,420.20","5,374.17","80.44M","-0.31%"
"May 15, 2013","5,455.74","5,406.13","5,455.74","5,406.13","81.47M","1.02%"
"May 16, 2013","5,427.97","5,452.21","5,470.08","5,423.21","50.70M","-0.51%"
"May 19, 2013","5,451.23","5,426.86","5,451.24","5,425.22","32.06M","0.43%"
"May 20, 2013","5,432.15","5,455.74","5,460.28","5,432.04","63.65M","-0.35%"
"May 21, 2013","5,407.25","5,431.99","5,432.62","5,400.94","45.58M","-0.46%"
"May 22, 2013","5,416.20","5,395.39","5,430.45","5,395.39","31.31M","0.17%"
"May 23, 2013","5,343.21","5,417.11","5,418.07","5,338.25","39.94M","-1.35%"
"May 26, 2013","5,300.16","5,342.44","5,342.44","5,300.16","26.98M","-0.81%"
"May 27, 2013","5,319.90","5,297.46","5,319.90","5,274.88","43.30M","0.37%"
"May 28, 2013","5,407.95","5,320.89","5,409.03","5,320.89","32.73M","1.66%"
"May 29, 2013","5,338.09","5,392.43","5,397.38","5,338.09","58.41M","-1.29%"
"May 30, 2013","5,438.77","5,337.26","5,438.77","5,337.26","103.49M","1.89%"
"Jun 02, 2013","5,374.96","5,410.55","5,426.35","5,373.82","44.51M","-1.17%"
"Jun 03, 2013","5,305.52","5,372.81","5,372.81","5,305.52","58.77M","-1.29%"
"Jun 04, 2013","5,222.27","5,252.93","5,252.93","5,214.70","62.25M","-1.57%"
"Jun 05, 2013","5,071.91","5,178.04","5,178.07","5,067.19","84.39M","-2.88%"
"Jun 06, 2013","5,061.02","5,071.29","5,098.38","5,048.49","63.10M","-0.21%"
"Jun 09, 2013","4,915.96","5,061.64","5,069.77","4,915.81","83.41M","-2.87%"
"Jun 10, 2013","4,775.92","4,895.05","4,895.05","4,772.27","84.52M","-2.85%"
"Jun 11, 2013","4,848.60","4,777.21","4,862.76","4,774.32","47.28M","1.52%"
"Jun 12, 2013","4,598.10","4,843.85","4,860.35","4,597.93","85.91M","-5.17%"
"Jun 13, 2013","4,651.76","4,555.91","4,651.83","4,513.00","52.94M","1.17%"
"Jun 16, 2013","4,603.86","4,653.56","4,670.32","4,603.33","31.62M","-1.03%"
"Jun 17, 2013","4,658.53","4,603.59","4,658.53","4,562.73","54.87M","1.19%"
"Jun 18, 2013","4,709.25","4,660.18","4,765.23","4,660.18","37.77M","1.09%"
"Jun 19, 2013","4,684.04","4,710.79","4,710.79","4,669.18","32.97M","-0.54%"
"Jun 20, 2013","4,625.81","4,680.43","4,683.55","4,624.72","69.96M","-1.24%"
"Jun 23, 2013","4,524.73","4,626.80","4,626.80","4,521.46","35.47M","-2.19%"
"Jun 24, 2013","4,523.32","4,520.77","4,532.57","4,479.83","35.48M","-0.03%"
"Jun 25, 2013","4,534.18","4,523.54","4,535.70","4,519.11","56.71M","0.24%"
"Jun 26, 2013","4,641.08","4,665.92","4,665.92","4,640.80","52.85M","2.36%"
"Jun 27, 2013","4,685.09","4,664.38","4,687.70","4,660.53","54.44M","0.95%"
"Jun 30, 2013","4,752.22","4,679.80","4,752.26","4,663.11","35.90M","1.43%"
"Jul 02, 2013","4,986.81","4,784.03","4,987.71","4,784.03","116.88M","4.94%"
"Jul 03, 2013","4,971.06","4,975.59","4,975.59","4,898.68","90.72M","-0.32%"
"Jul 04, 2013","5,334.54","5,270.10","5,339.64","5,270.10","49.55M","7.31%"
"Jul 07, 2013","5,311.51","5,412.67","5,413.26","5,307.36","171.91M","-0.43%"
"Jul 08, 2013","5,123.06","5,235.72","5,240.94","5,123.02","127.21M","-3.55%"
"Jul 09, 2013","5,290.02","5,133.30","5,297.53","5,133.30","114.57M","3.26%"
"Jul 10, 2013","5,325.14","5,301.42","5,338.84","5,298.95","131.53M","0.66%"
"Jul 11, 2013","5,276.73","5,327.92","5,347.58","5,275.34","83.93M","-0.91%"
"Jul 14, 2013","5,308.85","5,278.72","5,309.08","5,232.82","70.68M","0.61%"
"Jul 15, 2013","5,313.80","5,309.11","5,314.71","5,290.78","89.72M","0.09%"
"Jul 16, 2013","5,358.92","5,314.35","5,364.32","5,313.64","63.99M","0.85%"
"Jul 17, 2013","5,345.25","5,364.98","5,389.33","5,345.25","93.89M","-0.26%"
"Jul 18, 2013","5,346.61","5,344.94","5,349.78","5,319.89","46.83M","0.03%"
"Jul 21, 2013","5,419.17","5,349.47","5,419.17","5,349.47","99.17M","1.36%"
"Jul 22, 2013","5,451.72","5,430.72","5,460.50","5,430.72","110.84M","0.60%"
"Jul 24, 2013","5,359.57","5,441.71","5,441.71","5,359.57","109.10M","-1.69%"
"Jul 25, 2013","5,352.56","5,349.58","5,352.56","5,280.26","71.19M","-0.13%"
"Jul 28, 2013","5,317.06","5,357.90","5,400.72","5,311.88","50.05M","-0.66%"
"Jul 29, 2013","5,286.19","5,320.10","5,328.14","5,283.08","49.82M","-0.58%"
"Jul 30, 2013","5,326.46","5,286.27","5,344.14","5,274.89","38.91M","0.76%"
"Jul 31, 2013","5,324.70","5,325.56","5,331.30","5,311.23","51.72M","-0.03%"
"Aug 01, 2013","5,375.68","5,323.38","5,375.68","5,320.82","38.27M","0.96%"
"Aug 04, 2013","5,530.46","5,374.38","5,530.46","5,374.18","106.47M","2.88%"
"Aug 05, 2013","5,615.36","5,539.64","5,621.35","5,539.64","114.17M","1.54%"
"Aug 06, 2013","5,626.24","5,616.95","5,629.33","5,576.58","69.56M","0.19%"
"Aug 07, 2013","5,616.38","5,625.26","5,630.70","5,609.94","68.67M","-0.18%"
"Aug 12, 2013","5,638.29","5,614.08","5,659.80","5,614.08","82.02M","0.39%"
"Aug 13, 2013","5,645.27","5,638.57","5,681.96","5,638.57","75.04M","0.12%"
"Aug 14, 2013","5,549.19","5,608.30","5,608.30","5,546.25","101.38M","-1.70%"
"Aug 18, 2013","5,334.55","5,340.66","5,340.66","5,334.41","90.83M","-3.87%"
"Aug 19, 2013","5,329.19","5,332.27","5,365.51","5,315.30","59.71M","-0.10%"
"Aug 20, 2013","5,386.76","5,344.88","5,418.31","5,344.88","72.90M","1.08%"
"Aug 21, 2013","5,389.63","5,390.45","5,404.23","5,378.34","55.11M","0.05%"
"Aug 22, 2013","5,424.63","5,394.51","5,424.99","5,386.74","64.23M","0.65%"
"Aug 25, 2013","5,473.22","5,443.41","5,482.41","5,443.41","64.21M","0.90%"
"Aug 26, 2013","5,448.99","5,474.46","5,483.74","5,445.56","50.93M","-0.44%"
"Aug 27, 2013","5,337.65","5,438.95","5,438.95","5,337.65","94.81M","-2.04%"
"Aug 28, 2013","5,226.04","5,282.20","5,282.20","5,217.26","87.81M","-2.09%"
"Aug 29, 2013","5,267.72","5,233.57","5,267.80","5,233.57","42.69M","0.80%"
"Sep 01, 2013","5,301.02","5,272.21","5,341.90","5,272.21","70.01M","0.63%"
"Sep 02, 2013","5,244.51","5,300.39","5,300.39","5,244.08","47.80M","-1.07%"
"Sep 03, 2013","5,195.74","5,250.80","5,254.05","5,195.74","77.98M","-0.93%"
"Sep 04, 2013","5,189.39","5,174.97","5,190.48","5,155.21","64.74M","-0.12%"
"Sep 05, 2013","5,169.89","5,190.76","5,216.66","5,169.89","62.22M","-0.38%"
"Sep 08, 2013","5,185.93","5,174.19","5,196.84","5,173.13","44.07M","0.31%"
"Sep 09, 2013","5,245.13","5,187.34","5,245.13","5,172.84","67.79M","1.14%"
"Sep 10, 2013","5,408.22","5,336.83","5,408.22","5,336.83","146.32M","3.11%"
"Sep 11, 2013","5,447.37","5,437.42","5,455.38","5,419.94","109.97M","0.72%"
"Sep 12, 2013","5,488.01","5,463.04","5,502.01","5,462.73","100.61M","0.75%"
"Sep 15, 2013","5,512.77","5,486.28","5,512.77","5,480.07","153.37M","0.45%"
"Sep 16, 2013","5,541.88","5,519.08","5,562.58","5,518.93","102.86M","0.53%"
"Sep 17, 2013","5,548.62","5,536.96","5,551.50","5,522.74","93.68M","0.12%"
"Sep 18, 2013","5,515.82","5,548.31","5,569.33","5,515.82","53.73M","-0.59%"
"Sep 19, 2013","5,529.98","5,519.16","5,539.66","5,507.62","70.03M","0.26%"
"Sep 22, 2013","5,586.65","5,547.49","5,600.83","5,547.49","100.13M","1.02%"
"Sep 23, 2013","5,647.60","5,585.97","5,647.60","5,584.91","125.32M","1.09%"
"Sep 24, 2013","5,680.65","5,659.42","5,692.58","5,659.42","96.27M","0.59%"
"Sep 25, 2013","5,665.44","5,683.50","5,689.72","5,665.44","65.18M","-0.27%"
"Sep 26, 2013","5,704.00","5,670.41","5,704.00","5,669.76","85.80M","0.68%"
"Sep 29, 2013","5,667.34","5,704.78","5,722.58","5,665.58","81.99M","-0.64%"
"Sep 30, 2013","5,620.53","5,658.05","5,658.29","5,608.13","74.39M","-0.83%"
"Oct 01, 2013","5,677.61","5,623.51","5,678.10","5,623.51","77.19M","1.02%"
"Oct 02, 2013","5,694.01","5,676.01","5,705.65","5,673.81","51.81M","0.29%"
"Oct 03, 2013","5,726.22","5,687.12","5,726.22","5,667.19","59.66M","0.57%"
"Oct 07, 2013","5,765.87","5,729.98","5,773.92","5,729.98","53.23M","0.69%"
"Oct 08, 2013","5,754.42","5,763.19","5,766.55","5,742.30","50.53M","-0.20%"
"Oct 09, 2013","5,802.09","5,753.53","5,802.09","5,750.43","65.37M","0.83%"
"Oct 10, 2013","5,931.70","5,801.23","5,931.70","5,801.23","109.83M","2.23%"
"Oct 13, 2013","5,986.80","5,935.06","5,987.43","5,933.62","130.23M","0.93%"
"Oct 20, 2013","6,049.09","6,033.54","6,075.32","6,033.54","119.33M","1.04%"
"Oct 21, 2013","6,089.30","6,030.82","6,089.30","6,005.63","201.56M","0.66%"
"Oct 22, 2013","6,201.23","6,099.54","6,213.43","6,099.54","177.01M","1.84%"
"Oct 23, 2013","6,165.96","6,191.60","6,191.60","6,135.63","101.44M","-0.57%"
"Oct 24, 2013","6,171.21","6,170.07","6,171.67","6,152.18","143.11M","0.09%"
"Oct 27, 2013","6,194.84","6,190.94","6,232.75","6,190.94","115.55M","0.38%"
"Oct 28, 2013","6,070.35","6,186.45","6,186.45","6,070.35","114.37M","-2.01%"
"Oct 29, 2013","6,095.13","6,064.00","6,095.13","6,033.39","183.58M","0.41%"
"Oct 30, 2013","6,173.59","6,096.70","6,182.77","6,096.70","72.37M","1.29%"
"Oct 31, 2013","6,181.86","6,170.53","6,195.98","6,160.49","106.37M","0.13%"
"Nov 03, 2013","6,186.97","6,180.32","6,202.98","6,177.16","88.74M","0.08%"
"Nov 04, 2013","6,222.40","6,188.15","6,222.78","6,179.81","86.55M","0.57%"
"Nov 06, 2013","6,370.63","6,230.25","6,370.63","6,230.25","185.08M","2.38%"
"Nov 07, 2013","6,415.82","6,370.48","6,431.90","6,370.48","170.22M","0.71%"
"Nov 10, 2013","6,356.42","6,418.28","6,419.11","6,356.42","123.11M","-0.93%"
"Nov 11, 2013","6,323.69","6,359.55","6,366.99","6,297.70","154.14M","-0.51%"
"Nov 12, 2013","6,335.05","6,333.97","6,400.98","6,333.97","107.12M","0.18%"
"Nov 13, 2013","6,253.24","6,332.62","6,332.62","6,242.10","122.13M","-1.29%"
"Nov 14, 2013","6,227.92","6,259.30","6,291.09","6,227.33","118.74M","-0.40%"
"Nov 17, 2013","6,275.52","6,232.82","6,281.26","6,232.52","110.47M","0.76%"
"Nov 18, 2013","6,341.28","6,280.28","6,341.28","6,280.28","130.50M","1.05%"
"Nov 19, 2013","6,407.10","6,345.76","6,407.10","6,345.02","197.03M","1.04%"
"Nov 20, 2013","6,497.56","6,424.56","6,510.73","6,424.56","164.82M","1.41%"
"Nov 21, 2013","6,457.01","6,488.34","6,488.34","6,444.09","121.48M","-0.62%"
"Nov 24, 2013","6,436.13","6,457.83","6,465.53","6,436.13","70.00M","-0.32%"
"Nov 25, 2013","6,356.47","6,461.77","6,469.45","6,356.47","132.36M","-1.24%"
"Nov 26, 2013","6,245.46","6,344.94","6,344.94","6,245.46","72.07M","-1.75%"
"Nov 27, 2013","6,205.36","6,248.26","6,280.53","6,204.27","112.36M","-0.64%"
"Nov 28, 2013","6,184.11","6,185.97","6,185.97","6,162.97","77.17M","-0.34%"
"Dec 01, 2013","6,267.88","6,185.58","6,267.88","6,185.58","58.43M","1.35%"
"Dec 02, 2013","6,248.49","6,281.14","6,307.95","6,248.39","109.47M","-0.31%"
"Dec 03, 2013","6,243.88","6,246.03","6,246.03","6,217.98","58.79M","-0.07%"
"Dec 04, 2013","6,281.52","6,243.23","6,283.92","6,243.23","52.68M","0.60%"
"Dec 05, 2013","6,332.13","6,282.68","6,338.49","6,282.68","67.65M","0.81%"
"Dec 08, 2013","6,483.76","6,332.43","6,490.84","6,332.43","81.63M","2.39%"
"Dec 09, 2013","6,468.26","6,484.77","6,501.03","6,468.12","67.00M","-0.24%"
"Dec 10, 2013","6,461.32","6,467.41","6,467.41","6,446.30","54.95M","-0.11%"
"Dec 11, 2013","6,488.72","6,464.83","6,496.73","6,463.82","78.73M","0.42%"
"Dec 12, 2013","6,604.65","6,489.14","6,604.65","6,489.14","159.47M","1.79%"
"Dec 15, 2013","6,678.96","6,633.91","6,698.04","6,633.91","152.64M","1.13%"
"Dec 16, 2013","6,644.27","6,676.15","6,676.15","6,632.82","97.34M","-0.52%"
"Dec 17, 2013","6,720.40","6,651.76","6,726.64","6,651.76","168.94M","1.15%"
"Dec 18, 2013","6,723.64","6,720.44","6,723.75","6,686.97","161.93M","0.05%"
"Dec 19, 2013","6,748.07","6,754.65","6,791.30","6,748.07","149.10M","0.36%"
"Dec 22, 2013","6,736.27","6,756.78","6,772.64","6,736.11","97.72M","-0.17%"
"Dec 23, 2013","6,725.41","6,737.85","6,741.27","6,721.48","126.25M","-0.16%"
"Dec 24, 2013","6,775.47","6,679.73","6,775.47","6,644.27","105.59M","0.74%"
"Dec 25, 2013","6,870.07","6,781.11","6,870.31","6,781.11","149.35M","1.40%"
"Dec 26, 2013","6,812.51","6,874.05","6,876.26","6,812.46","77.00M","-0.84%"
"Dec 29, 2013","6,774.49","6,815.30","6,829.22","6,774.49","67.71M","-0.56%"
"Dec 30, 2013","6,782.45","6,776.87","6,789.65","6,766.65","66.75M","0.12%"
"Dec 31, 2013","6,782.84","6,794.79","6,814.55","6,782.79","109.70M","0.01%"
"Jan 02, 2014","6,811.30","6,788.47","6,832.70","6,788.47","105.76M","0.42%"
"Jan 05, 2014","6,853.70","6,819.27","6,855.34","6,819.27","174.09M","0.62%"
"Jan 06, 2014","6,801.33","6,862.79","6,875.74","6,801.33","172.02M","-0.76%"
"Jan 08, 2014","6,887.48","6,806.03","6,887.96","6,805.83","175.11M","1.27%"
"Jan 09, 2014","6,975.04","6,928.68","6,986.14","6,928.68","178.64M","1.27%"
"Jan 12, 2014","7,116.81","7,018.11","7,117.46","7,018.11","248.95M","2.03%"
"Jan 14, 2014","7,196.04","7,180.86","7,258.14","7,180.85","232.26M","1.11%"
"Jan 15, 2014","7,198.53","7,214.81","7,238.58","7,198.53","220.04M","0.03%"
"Jan 16, 2014","7,143.62","7,212.56","7,213.55","7,142.22","251.43M","-0.76%"
"Jan 19, 2014","7,003.26","7,144.82","7,147.96","7,001.66","190.15M","-1.96%"
"Jan 20, 2014","7,037.80","6,982.47","7,053.27","6,969.82","159.94M","0.49%"
"Jan 21, 2014","7,086.80","7,058.49","7,086.87","7,035.41","177.90M","0.70%"
"Jan 22, 2014","7,179.54","7,085.09","7,199.45","7,085.09","281.82M","1.31%"
"Jan 23, 2014","7,233.38","7,208.81","7,233.38","7,175.76","229.80M","0.75%"
"Jan 26, 2014","7,217.82","7,270.95","7,292.11","7,209.61","282.92M","-0.22%"
"Jan 27, 2014","7,257.27","7,197.14","7,257.27","7,184.57","218.97M","0.55%"
"Jan 28, 2014","7,368.46","7,329.63","7,372.31","7,327.88","330.83M","1.53%"
"Jan 29, 2014","7,374.42","7,369.27","7,390.95","7,355.26","186.96M","0.08%"
"Jan 30, 2014","7,405.25","7,375.48","7,408.92","7,373.18","201.23M","0.42%"
"Feb 02, 2014","7,436.22","7,415.51","7,455.85","7,415.51","187.32M","0.42%"
"Feb 03, 2014","7,408.86","7,430.89","7,436.21","7,399.37","208.18M","-0.37%"
"Feb 04, 2014","7,287.64","7,408.71","7,409.38","7,287.12","168.25M","-1.64%"
"Feb 05, 2014","7,343.53","7,289.34","7,343.53","7,285.33","151.94M","0.77%"
"Feb 06, 2014","7,426.17","7,368.98","7,449.30","7,368.73","181.61M","1.13%"
"Feb 09, 2014","7,461.07","7,428.83","7,464.48","7,410.74","142.27M","0.47%"
"Feb 10, 2014","7,487.91","7,463.50","7,537.56","7,463.20","152.54M","0.36%"
"Feb 11, 2014","7,498.66","7,489.40","7,498.66","7,443.19","148.55M","0.14%"
